Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
363,Gary Trent Jr.\trentga02,SG,20,POR,15,111,3.6,.377,.420,.140,1.0,9.4,5.3,6.2,0.4,1.4,7.0,21.7,,-0.3,0.1,-0.2,-0.092,,-6.6,-4.2,-10.8,-0.2
364,Anfernee Simons\simonan01,SG,19,POR,20,141,11.1,.535,.460,.254,2.3,7.4,4.9,13.7,0.3,0.0,13.6,24.3,,0.0,0.0,0.1,.020,,-1.5,-3.7,-5.3,-0.1
365,Jusuf Nurkić\nurkiju01,C,24,POR,72,1974,23.4,.570,.035,.442,13.4,26.7,20.2,17.9,1.7,4.2,14.6,24.7,,4.4,3.3,7.8,.189,,2.1,1.7,3.7,2.8
366,CJ McCollum\mccolcj01,SG,27,POR,70,2375,17.0,.553,.358,.154,2.9,9.7,6.3,13.8,1.1,0.9,7.4,25.5,,4.0,1.7,5.6,.114,,2.1,-1.0,1.0,1.8
367,Damian Lillard\lillada01,PG,28,POR,80,2838,23.7,.588,.419,.335,2.6,11.1,7.0,30.6,1.5,1.0,10.8,29.3,,9.7,2.4,12.1,.205,,6.6,-0.3,6.4,6.0
368,Meyers Leonard\leoname01,C,26,POR,61,878,15.8,.675,.459,.211,6.1,21.8,14.2,11.8,0.7,0.8,14.0,14.8,,2.1,0.9,3.0,.164,,1.5,0.3,1.8,0.8
369,Jake Layman\laymaja01,SF,24,POR,71,1327,13.5,.594,.427,.167,4.6,12.6,8.7,5.6,1.1,1.8,9.2,15.9,,1.9,1.2,3.1,.111,,-0.1,-0.3,-0.5,0.5
370,Maurice Harkless\harklma01,SF,25,POR,60,1415,13.2,.547,.309,.188,5.9,14.1,10.1,7.1,2.3,3.0,9.7,13.9,,1.5,1.9,3.4,.114,,-1.0,1.7,0.7,1.0
371,Seth Curry\curryse01,SG,28,POR,74,1399,11.4,.595,.540,.112,2.1,6.9,4.6,6.5,1.2,0.7,11.1,16.6,,1.5,0.9,2.4,.082,,-0.4,-0.7,-1.0,0.3
372,Zach Collins\colliza01,C,21,POR,77,1356,13.5,.562,.303,.315,8.8,16.5,12.7,7.1,0.9,3.9,14.5,16.6,,1.4,1.5,2.9,.104,,-1.5,0.3,-1.2,0.3
373,Wade Baldwin\baldwwa01,PG,22,POR,16,94,1.3,.396,.273,.333,2.3,14.4,8.5,16.6,0.5,1.7,27.0,23.3,,-0.4,0.1,-0.3,-0.153,,-8.4,-1.9,-10.3,-0.2
374,Al-Farouq Aminu\aminual01,PF,28,POR,81,2292,13.2,.568,.472,.292,5.3,22.6,14.2,6.0,1.4,1.2,9.7,13.7,,3.0,2.8,5.8,.121,,0.1,0.6,0.7,1.5
375,Troy Williams\willitr02,SF,24,SAC,21,312,10.5,.531,.449,.153,3.9,15.9,9.7,4.7,1.5,2.2,7.9,15.0,,0.1,0.3,0.4,.064,,-2.4,0.0,-2.4,0.0
376,Ben McLemore\mclembe01,SG,25,SAC,19,158,10.5,.541,.641,.188,1.9,9.4,5.5,3.4,1.8,1.6,6.7,19.4,,0.1,0.1,0.2,.055,,-2.1,-1.4,-3.5,-0.1
377,Frank Mason III\masonfr01,PG,24,SAC,38,435,12.4,.502,.379,.337,1.4,9.0,5.1,26.3,1.7,0.8,15.6,21.8,,0.0,0.3,0.3,.033,,-1.9,-1.3,-3.1,-0.1
378,Kosta Koufos\koufoko01,C,29,SAC,42,502,12.3,.477,.000,.157,10.4,26.3,18.2,9.5,1.4,3.1,14.2,15.7,,0.0,0.7,0.7,.063,,-3.6,0.2,-3.4,-0.2
379,Buddy Hield\hieldbu01,SG,26,SAC,82,2615,17.5,.587,.479,.142,4.1,12.4,8.1,11.9,1.0,1.1,9.2,25.1,,4.3,1.6,5.9,.108,,3.5,-1.4,2.1,2.7
380,Harry Giles\gilesha01,PF,20,SAC,58,820,14.4,.526,.017,.261,8.1,20.1,14.0,15.2,1.8,2.3,15.8,23.2,,0.0,1.0,1.0,.056,,-3.4,0.4,-3.0,-0.2
381,De'Aaron Fox\foxde01,PG,21,SAC,81,2546,18.1,.544,.211,.378,1.7,10.8,6.2,33.2,2.4,1.5,15.0,24.5,,3.2,2.5,5.6,.106,,1.3,0.2,1.5,2.3
382,Yogi Ferrell\ferreyo01,PG,25,SAC,71,1067,12.7,.550,.423,.190,1.2,9.5,5.3,17.0,1.6,0.3,9.5,16.3,,1.3,0.6,1.9,.087,,-1.0,-0.4,-1.4,0.2
383,Willie Cauley-Stein\caulewi01,C,25,SAC,81,2213,18.0,.566,.003,.343,8.2,23.7,15.8,12.3,2.0,2.0,9.0,17.5,,3.8,2.9,6.7,.146,,0.2,1.1,1.2,1.8
384,Bogdan Bogdanović\bogdabo01,SG,26,SAC,70,1947,14.1,.530,.431,.188,2.1,11.0,6.4,19.3,1.7,0.7,11.1,22.3,,1.3,1.4,2.7,.067,,-0.1,-0.6,-0.6,0.7
385,Nemanja Bjelica\bjeline01,PF,30,SAC,77,1788,15.4,.585,.433,.155,7.0,18.8,12.8,11.1,1.4,2.7,11.5,16.5,,2.7,1.9,4.5,.122,,0.4,0.5,0.9,1.3
386,Marvin Bagley III\baglema01,PF,19,SAC,62,1567,18.9,.562,.136,.371,10.4,20.8,15.5,5.9,1.0,3.2,10.7,24.2,,2.0,1.6,3.6,.110,,0.5,-1.5,-1.0,0.4
387,Derrick White\whitede01,PG,24,SAS,67,1728,14.8,.555,.262,.227,2.2,13.3,7.8,21.0,1.9,2.3,14.0,17.7,,1.7,1.9,3.6,.101,,-0.4,1.3,0.9,1.3
388,Lonnie Walker\walkelo01,SG,20,SAS,17,118,10.8,.446,.283,.217,0.0,15.6,7.9,10.3,2.9,2.2,7.4,20.3,,-0.1,0.2,0.0,.019,,-3.4,1.0,-2.4,0.0
389,Quincy Pondexter\pondequ01,SF,30,SAS,53,292,13.2,.641,.310,.724,3.0,14.1,8.6,10.6,1.8,0.3,14.5,13.5,,0.5,0.3,0.8,.128,,-1.6,0.7,-0.9,0.1
390,Jakob Poeltl\poeltja01,C,23,SAS,77,1273,19.4,.640,.000,.317,15.4,19.7,17.6,10.0,1.1,4.5,12.7,13.1,,3.5,1.6,5.1,.193,,1.3,0.7,2.0,1.3
391,Donatas Motiejūnas\motiedo01,PF,28,SAS,3,13,-0.5,.436,.000,.333,16.9,8.3,12.6,11.9,0.0,6.5,30.4,33.5,,-0.1,0.0,-0.1,-0.246,,-19.4,-2.3,-21.7,-0.1
392,Patty Mills\millspa02,PG,30,SAS,82,1908,13.2,.572,.609,.155,1.4,8.9,5.2,17.6,1.3,0.4,11.6,18.5,,2.2,1.2,3.5,.087,,0.4,-0.8,-0.3,0.8
393,Chimezie Metu\metuch01,PF,21,SAS,29,145,6.4,.389,.034,.293,6.8,20.1,13.5,12.0,2.0,1.2,18.6,24.4,,-0.5,0.2,-0.3,-0.099,,-7.3,-1.4,-8.7,-0.2
394,Rudy Gay\gayru01,PF,32,SAS,69,1842,17.5,.583,.247,.197,3.8,23.9,13.9,14.7,1.4,1.6,12.3,22.1,,2.2,2.2,4.4,.115,,0.8,0.6,1.4,1.6
395,Bryn Forbes\forbebr01,SG,25,SAS,82,2293,12.0,.586,.522,.099,0.9,10.4,5.7,10.6,1.0,0.1,8.8,17.4,,2.5,1.3,3.8,.079,,-0.3,-0.9,-1.2,0.5
396,Drew Eubanks\eubandr01,PF,21,SAS,23,113,15.1,.646,.000,.500,5.8,26.8,16.4,8.3,0.9,3.7,20.1,15.5,,0.1,0.2,0.3,.120,,-1.9,0.7,-1.3,0.0
397,DeMar DeRozan\derozde01,SG,29,SAS,77,2688,19.6,.542,.034,.336,2.2,16.4,9.4,27.6,1.6,1.1,11.7,27.9,,3.6,2.6,6.3,.112,,1.0,0.1,1.1,2.2
398,Dante Cunningham\cunnida01,PF,31,SAS,64,928,10.2,.585,.411,.114,5.7,16.3,11.0,6.8,1.4,1.2,11.7,8.9,,1.0,0.9,1.9,.097,,-1.3,0.6,-0.6,0.3
399,Dāvis Bertāns\bertada01,PF,26,SAS,76,1632,13.0,.632,.746,.132,1.6,16.0,8.8,8.2,1.0,1.7,8.2,14.1,,2.6,1.5,4.0,.118,,1.1,0.2,1.3,1.4
400,Marco Belinelli\belinma01,SG,32,SAS,79,1815,11.9,.557,.572,.180,1.0,10.8,5.9,10.1,0.9,0.4,8.8,19.8,,1.4,1.1,2.5,.065,,-0.5,-1.2,-1.7,0.1
401,LaMarcus Aldridge\aldrila01,C,33,SAS,81,2687,22.9,.576,.032,.312,10.3,19.8,15.1,11.6,0.8,3.4,8.8,26.9,,6.4,2.9,9.3,.167,,2.4,-0.6,1.8,2.6
402,Fred VanVleet\vanvlfr01,PG,24,TOR,64,1760,13.7,.539,.493,.192,1.3,8.7,5.1,23.9,1.6,0.9,11.2,17.9,,2.4,1.9,4.3,.117,,0.4,0.1,0.5,1.1
403,Pascal Siakam\siakapa01,PF,24,TOR,80,2548,18.7,.628,.226,.320,5.4,17.5,11.6,14.6,1.4,1.7,12.5,20.8,,5.7,3.6,9.3,.175,,1.6,0.8,2.4,2.8
404,Malachi Richardson\richama01,SG,23,TOR,22,103,0.9,.481,.862,.172,2.2,11.2,6.8,0.0,0.5,0.0,20.4,16.4,,-0.2,0.1,-0.1,-0.060,,-6.6,-2.1,-8.8,-0.2
405,Norman Powell\powelno01,SG,25,TOR,60,1126,13.3,.596,.425,.188,1.6,11.5,6.7,11.6,1.7,1.0,13.1,19.0,,1.0,1.4,2.4,.102,,-0.9,0.2,-0.7,0.4
406,Malcolm Miller\millema01,SF,25,TOR,10,67,13.7,.630,.808,.154,1.7,6.3,4.0,2.1,0.7,1.2,3.5,18.5,,0.1,0.1,0.2,.130,,1.2,-1.6,-0.5,0.0
407,Jodie Meeks\meeksjo01,SG,31,TOR,8,104,16.0,.647,.462,.026,1.1,11.1,6.2,11.5,0.5,0.8,4.8,17.1,,0.2,0.1,0.3,.153,,1.4,-0.8,0.5,0.1
408,Jordan Loyd\loydjo01,PG,25,TOR,12,55,16.3,.635,.444,.611,2.0,15.3,8.8,15.1,0.0,0.0,8.1,19.4,,0.2,0.0,0.2,.190,,0.0,-0.9,-1.0,0.0
409,Kyle Lowry\lowryky01,PG,32,TOR,65,2213,16.5,.562,.613,.263,2.1,12.9,7.6,34.8,2.0,1.2,18.1,19.6,,3.6,3.0,6.6,.144,,1.7,0.6,2.3,2.4
410,Kawhi Leonard\leonaka01,SF,27,TOR,60,2040,25.8,.606,.267,.377,4.2,18.6,11.6,16.4,2.5,1.0,8.4,30.3,,6.1,3.4,9.5,.224,,6.1,1.1,7.2,4.7
411,Serge Ibaka\ibakase01,C,29,TOR,74,2010,18.7,.582,.193,.202,8.6,23.2,16.1,7.7,0.7,4.3,10.7,22.9,,2.8,3.3,6.1,.146,,0.2,0.1,0.2,1.2
412,Danny Green\greenda02,SG,31,TOR,80,2216,13.0,.632,.690,.070,3.0,12.2,7.7,7.7,1.6,2.0,10.4,14.1,,3.0,2.9,5.9,.128,,1.1,0.8,2.0,2.2
413,Lorenzo Brown\brownlo01,PG,28,TOR,26,212,6.3,.380,.394,.042,2.6,12.9,7.9,17.3,2.7,2.0,18.1,17.9,,-0.5,0.3,-0.1,-0.027,,-5.4,1.9,-3.5,-0.1
414,Chris Boucher\bouchch01,PF,26,TOR,28,163,22.2,.563,.487,.197,10.9,25.8,18.5,1.9,1.8,12.2,7.8,23.6,,0.2,0.4,0.7,.194,,-0.2,2.8,2.6,0.2
415,OG Anunoby\anunoog01,SF,21,TOR,67,1352,9.8,.544,.500,.153,4.8,10.8,7.9,4.7,1.6,1.3,11.3,15.5,,0.3,1.7,2.0,.070,,-2.4,0.1,-2.4,-0.1
416,Ivica Zubac\zubaciv01,C,21,TOT,59,1040,18.9,.604,.000,.332,11.9,24.2,18.2,9.1,0.6,4.0,13.9,20.3,,1.9,1.3,3.2,.148,,-0.2,-0.2,-0.5,0.4
417,Tyler Zeller\zellety01,C,29,TOT,6,93,17.3,.607,.033,.600,12.9,15.7,14.2,6.7,0.5,3.1,9.5,20.1,,0.2,0.1,0.3,.167,,-3.1,-1.9,-5.0,-0.1
418,Delon Wright\wrighde01,PG,26,TOT,75,1699,15.5,.523,.301,.269,4.4,12.8,8.6,21.6,2.5,1.6,11.0,18.1,,1.9,2.4,4.3,.121,,0.1,1.4,1.5,1.5
419,Christian Wood\woodch01,PF,23,TOT,21,251,21.9,.607,.222,.479,7.2,26.5,17.0,4.8,1.3,3.2,10.7,26.1,,0.4,0.3,0.8,.151,,1.4,-1.0,0.4,0.1
420,Jonas Valančiūnas\valanjo01,C,26,TOT,49,1091,24.4,.616,.089,.344,10.7,31.4,21.1,12.0,0.8,4.4,12.7,28.5,,2.2,1.9,4.2,.183,,2.2,0.4,2.6,1.3
421,Emanuel Terry\terryem01,PF,22,TOT,3,23,19.7,.571,.000,.571,14.1,19.6,16.8,12.2,6.2,0.0,18.6,20.1,,0.0,0.0,0.1,.117,,-0.2,2.4,2.3,0.0
422,Garrett Temple\templga01,SG,32,TOT,75,2040,8.5,.543,.535,.217,1.5,10.2,5.8,7.4,1.8,1.4,11.5,13.2,,0.3,2.0,2.2,.052,,-3.3,0.5,-2.8,-0.4
423,Caleb Swanigan\swanica01,PF,21,TOT,21,178,4.7,.377,.132,.170,10.2,27.6,19.1,8.0,1.6,0.5,24.0,17.7,,-0.5,0.2,-0.2,-0.060,,-7.1,0.0,-7.2,-0.2
424,Nik Stauskas\stausni01,SG,25,TOT,68,1015,10.9,.545,.556,.189,1.9,11.7,6.8,11.1,1.0,0.6,12.2,17.6,,0.6,0.5,1.1,.052,,-0.7,-1.2,-1.9,0.0
425,Ray Spalding\spaldra01,PF,21,TOT,14,148,14.6,.516,.064,.255,11.1,25.1,18.0,5.1,2.9,4.5,14.7,17.8,,0.0,0.2,0.2,.051,,-4.3,-0.8,-5.1,-0.1
426,Jason Smith\smithja02,PF-C,32,TOT,20,190,9.8,.492,.441,.271,9.0,20.2,14.6,9.7,0.7,3.1,16.4,17.5,,0.0,0.2,0.2,.038,,-3.7,-1.0,-4.7,-0.1
427,Dennis Smith Jr.\smithde03,PG,21,TOT,53,1508,12.3,.502,.320,.240,2.2,8.7,5.5,27.3,2.1,1.1,17.6,24.8,,-1.2,1.2,0.0,.001,,-1.6,-0.4,-1.9,0.0
428,Jonathon Simmons\simmojo02,SG-SF,29,TOT,56,1064,8.5,.466,.297,.277,2.7,10.0,6.3,16.7,1.3,1.2,14.8,18.7,,-0.8,1.1,0.3,.013,,-3.9,-0.3,-4.2,-0.6
429,Iman Shumpert\shumpim01,SG,28,TOT,62,1481,9.1,.499,.612,.101,1.9,11.4,6.5,9.9,1.9,1.4,9.7,14.5,,0.1,1.2,1.4,.045,,-2.4,0.5,-1.9,0.0
430,Landry Shamet\shamela01,SG,21,TOT,79,1802,11.0,.604,.711,.167,1.3,6.4,3.9,9.0,1.0,0.4,7.0,15.0,,2.7,0.9,3.6,.095,,-0.3,-1.3,-1.6,0.2
431,Wayne Selden\seldewa01,SG,24,TOT,75,1439,8.3,.491,.360,.190,2.8,11.0,6.9,11.3,1.1,0.8,13.1,18.4,,-1.0,0.8,-0.3,-0.009,,-3.8,-1.6,-5.4,-1.2
432,Mike Scott\scottmi01,PF,30,TOT,79,1395,8.6,.528,.600,.079,3.4,17.2,10.5,6.4,0.9,0.7,9.2,14.4,,0.4,1.2,1.6,.053,,-1.9,-0.7,-2.5,-0.2
433,Dario Šarić\saricda01,PF,24,TOT,81,2023,13.1,.563,.464,.216,6.6,17.5,12.1,8.8,1.1,0.4,11.3,17.8,,2.3,1.2,3.5,.084,,-0.3,-1.3,-1.6,0.2
434,Austin Rivers\riverau01,SG,26,TOT,76,2028,7.7,.503,.572,.166,1.3,7.5,4.4,11.5,1.1,1.0,10.0,14.5,,0.4,0.8,1.2,.028,,-3.3,-1.0,-4.3,-1.1
435,Bobby Portis\portibo01,PF,23,TOT,50,1299,16.1,.529,.304,.154,9.0,24.9,16.8,8.8,1.3,1.3,9.9,24.6,,0.5,1.1,1.6,.060,,-0.2,-2.3,-2.4,-0.1
436,Otto Porter\porteot01,SF,25,TOT,56,1683,15.9,.569,.398,.149,3.4,17.0,10.1,10.6,2.3,1.6,8.7,19.1,,1.8,1.5,3.2,.093,,0.8,0.1,0.9,1.2
437,Cameron Payne\payneca01,PG,24,TOT,40,712,11.5,.519,.377,.184,2.0,9.2,5.5,21.8,1.9,1.1,15.7,17.6,,0.1,0.3,0.5,.031,,-2.3,-0.7,-3.0,-0.2
438,Jabari Parker\parkeja01,PF,23,TOT,64,1724,15.5,.560,.260,.246,4.9,21.8,13.3,14.1,1.3,1.5,15.4,24.6,,0.1,1.3,1.4,.039,,-0.7,-0.9,-1.5,0.2
439,Kelly Oubre Jr.\oubreke01,SF,23,TOT,69,1935,15.2,.551,.401,.290,4.0,14.6,9.2,6.8,2.1,2.5,9.8,23.2,,0.9,1.3,2.2,.054,,-0.3,-0.9,-1.2,0.4
440,James Nunnally\nunnaja01,SF,28,TOT,15,102,7.3,.503,.735,.118,0.0,5.3,2.6,9.5,0.5,0.0,2.7,15.3,,0.1,0.0,0.1,.035,,-1.9,-2.9,-4.8,-0.1
441,Sviatoslav Mykhailiuk\mykhasv01,SF,21,TOT,42,440,6.0,.447,.636,.143,2.2,6.2,4.2,10.9,1.5,0.2,12.4,16.0,,-0.4,0.3,-0.1,-0.012,,-3.9,-1.1,-5.0,-0.3
442,Mike Muscala\muscami01,PF,27,TOT,64,1306,10.8,.564,.709,.235,4.7,14.7,9.8,7.7,0.8,2.3,10.8,14.3,,1.2,1.2,2.5,.091,,-0.8,-0.3,-1.1,0.3
443,Markieff Morris\morrima02,PF,29,TOT,58,1270,11.7,.521,.419,.190,5.0,17.5,11.1,8.8,1.3,1.5,9.3,19.1,,0.6,1.1,1.6,.061,,-2.1,-0.6,-2.7,-0.2
444,Eric Moreland\moreler01,PF,27,TOT,5,43,6.7,.500,.143,.000,10.3,39.6,25.2,11.8,1.1,1.9,41.7,12.0,,-0.1,0.1,0.0,.032,,-6.7,2.0,-4.7,0.0
445,Greg Monroe\monrogr01,C,28,TOT,43,480,16.0,.521,.026,.381,15.4,22.9,19.3,8.1,1.4,1.4,12.7,22.6,,0.4,0.7,1.1,.108,,-2.0,-1.3,-3.2,-0.1
446,Nikola Mirotić\mirotni01,PF,27,TOT,46,1245,17.2,.584,.587,.229,5.1,22.6,14.0,6.2,1.2,2.2,7.4,21.4,,2.0,1.4,3.5,.133,,2.1,-0.6,1.5,1.1
447,C.J. Miles\milescj01,SF,31,TOT,53,856,9.0,.504,.653,.186,1.7,10.3,6.1,6.0,1.5,1.5,8.2,18.6,,-0.2,0.9,0.7,.041,,-2.4,-0.5,-2.9,-0.2
448,Patrick McCaw\mccawpa01,SG,23,TOT,29,397,7.5,.532,.444,.238,2.0,10.9,6.5,9.2,2.8,0.4,19.6,9.4,,0.0,0.5,0.5,.065,,-4.8,1.9,-3.0,-0.1
449,Wesley Matthews\matthwe02,SF-SG,32,TOT,69,2091,10.3,.546,.577,.234,1.7,7.1,4.4,11.1,1.3,0.7,10.6,17.8,,1.1,1.5,2.7,.062,,-1.4,-0.5,-1.8,0.1
450,Boban Marjanović\marjabo01,C,30,TOT,58,681,24.2,.664,.038,.504,14.0,26.9,20.6,12.8,1.1,3.1,15.7,23.3,,2.1,0.9,3.0,.212,,2.8,0.3,3.2,0.9
451,Thon Maker\makerth01,C-PF,21,TOT,64,972,11.3,.530,.571,.313,4.5,17.4,11.0,6.3,1.0,4.4,9.8,14.8,,0.5,1.5,2.0,.099,,-2.2,1.0,-1.2,0.2
452,Shelvin Mack\macksh01,PG,28,TOT,57,1246,10.4,.489,.323,.208,1.6,7.9,4.7,22.6,1.9,0.3,13.0,18.1,,-0.2,1.1,0.9,.034,,-2.7,-0.4,-3.0,-0.3
453,Timothé Luwawu-Cabarrot\luwawti01,SF,23,TOT,50,669,8.0,.489,.532,.188,1.7,14.1,7.8,5.5,1.4,1.0,8.2,16.6,,-0.3,0.5,0.2,.015,,-4.1,-1.1,-5.2,-0.5
454,Jeremy Lin\linje01,PG,30,TOT,74,1436,13.5,.558,.346,.388,1.6,11.7,6.6,23.4,1.5,0.8,16.4,21.8,,1.2,0.9,2.1,.070,,-1.4,-0.9,-2.2,-0.1
455,Courtney Lee\leeco01,SG,33,TOT,34,428,10.3,.492,.426,.163,2.2,11.2,6.7,12.8,2.4,0.6,9.2,15.3,,0.1,0.4,0.4,.050,,-3.4,0.8,-2.5,-0.1
456,Skal Labissière\labissk01,PF,22,TOT,22,176,12.6,.593,.265,.347,5.4,20.3,12.8,8.6,1.4,2.8,16.3,16.0,,0.1,0.2,0.3,.089,,-2.9,-0.1,-3.0,0.0
457,Kyle Korver\korveky01,SG-PF,37,TOT,70,1334,11.2,.582,.720,.151,0.7,12.4,6.6,8.9,0.9,0.7,10.3,18.5,,1.0,1.3,2.3,.082,,-0.2,-0.3,-0.5,0.5
458,Brandon Knight\knighbr03,PG,27,TOT,39,736,8.9,.484,.496,.131,1.4,7.7,4.4,14.4,1.4,0.2,9.8,18.1,,-0.1,0.0,0.0,-0.002,,-3.5,-2.0,-5.4,-0.6
459,Enes Kanter\kanteen01,C,26,TOT,67,1640,22.3,.594,.050,.288,16.4,26.1,21.1,12.1,0.9,1.3,13.3,23.1,,3.9,1.6,5.4,.159,,2.5,-1.5,1.0,1.2
460,DeAndre Jordan\jordade01,C,30,TOT,69,2047,19.0,.674,.000,.592,11.7,35.2,23.5,11.6,1.0,3.0,21.4,15.0,,4.0,3.1,7.1,.167,,0.8,1.3,2.1,2.1
461,Wesley Johnson\johnswe01,SF,31,TOT,38,534,5.5,.469,.594,.148,2.4,11.7,7.1,5.3,1.2,1.9,11.7,12.0,,-0.3,0.3,0.0,.001,,-4.3,-0.5,-4.8,-0.4
462,Tyler Johnson\johnsty01,PG,26,TOT,57,1529,12.4,.532,.494,.241,2.4,9.8,6.1,15.9,1.7,1.6,11.7,18.5,,0.9,1.4,2.3,.071,,-0.7,0.3,-0.4,0.6
463,Stanley Johnson\johnsst04,SF,22,TOT,66,1208,9.6,.485,.489,.145,3.0,16.9,9.7,10.6,2.4,1.0,14.7,19.4,,-1.1,1.6,0.5,.021,,-3.1,0.9,-2.2,0.0
464,B.J. Johnson\johnsbj01,SF,23,TOT,7,49,12.8,.609,.389,.111,4.2,13.2,8.6,0.0,1.9,0.0,9.6,17.4,,0.0,0.0,0.1,.066,,-2.3,-2.0,-4.3,0.0
465,John Jenkins\jenkijo01,SG,27,TOT,26,333,9.7,.536,.552,.171,1.8,10.0,5.8,9.9,0.0,0.5,7.4,15.7,,0.2,0.0,0.2,.031,,-1.0,-2.4,-3.4,-0.1
466,Justin Jackson\jacksju01,SF,23,TOT,81,1614,11.3,.561,.505,.163,2.8,11.0,6.9,8.1,0.9,0.7,5.3,14.3,,2.0,0.9,2.9,.086,,-0.8,-0.8,-1.6,0.2
467,Rodney Hood\hoodro01,SG,26,TOT,72,1893,12.3,.545,.352,.231,1.4,7.9,4.6,10.0,1.5,0.5,6.9,18.1,,2.1,0.5,2.6,.065,,-1.2,-0.8,-2.0,0.0
468,Justin Holiday\holidju01,SG,29,TOT,82,2607,10.0,.520,.598,.136,1.9,11.9,6.8,8.1,2.3,1.2,11.2,15.7,,-0.4,2.5,2.1,.038,,-2.3,0.5,-1.8,0.1
469,George Hill\hillge01,PG,32,TOT,60,1302,12.1,.554,.407,.226,3.2,8.3,5.9,14.0,1.9,0.5,11.0,15.1,,1.5,1.3,2.8,.103,,-1.9,0.5,-1.4,0.2
470,Andrew Harrison\harrian01,PG,24,TOT,17,187,5.8,.443,.472,.340,3.4,8.5,5.8,17.1,1.1,0.9,16.5,16.8,,-0.1,0.0,-0.1,-0.027,,-5.8,-1.2,-7.1,-0.2
471,Tobias Harris\harrito02,PF,26,TOT,82,2847,17.2,.592,.313,.245,2.6,20.8,12.0,12.5,0.8,1.0,9.8,22.8,,4.5,2.6,7.1,.120,,2.1,-0.5,1.6,2.6
472,Tim Hardaway Jr.\hardati02,SG,26,TOT,65,2057,13.6,.527,.480,.278,1.7,9.8,5.7,12.8,1.3,0.3,8.6,25.4,,1.0,0.9,1.8,.043,,-0.1,-2.0,-2.0,0.0
473,JaMychal Green\greenja01,PF,28,TOT,65,1371,14.7,.587,.370,.212,8.3,24.3,16.4,5.8,1.6,2.3,14.3,19.4,,0.9,1.9,2.9,.101,,-1.3,-0.4,-1.7,0.1
474,Pau Gasol\gasolpa01,C,38,TOT,30,360,16.7,.529,.138,.426,6.7,34.2,20.6,19.1,0.7,3.5,12.5,15.6,,0.5,0.5,1.1,.142,,1.0,2.1,3.1,0.5
475,Marc Gasol\gasolma01,C,34,TOT,79,2436,16.7,.546,.314,.291,3.6,25.1,14.3,22.2,1.7,3.2,13.6,20.7,,2.0,4.0,6.0,.118,,0.8,2.3,3.1,3.1
476,Tim Frazier\fraziti01,PG,28,TOT,59,1120,11.7,.544,.387,.207,3.9,11.5,7.7,27.6,1.2,0.4,21.1,13.3,,1.3,0.7,2.0,.084,,-1.4,-0.4,-1.8,0.1
477,Kenneth Faried\farieke01,C,29,TOT,37,728,21.6,.622,.094,.374,14.4,23.4,18.8,4.6,1.1,2.7,9.7,20.3,,2.1,0.9,2.9,.193,,1.3,-1.5,-0.2,0.3
478,Jawun Evans\evansja01,PG,22,TOT,8,65,0.1,.214,.214,.000,1.7,19.0,10.2,19.7,2.2,0.0,30.0,13.2,,-0.2,0.0,-0.2,-0.151,,-10.4,0.1,-10.3,-0.1
479,James Ennis\ennisja01,SF,28,TOT,58,1230,11.0,.590,.531,.276,5.3,10.9,8.1,4.7,1.6,1.6,9.3,12.7,,1.6,1.0,2.6,.103,,-1.4,-0.2,-1.5,0.1
480,Wayne Ellington\ellinwa01,SG,31,TOT,53,1297,11.8,.569,.814,.107,1.1,7.9,4.5,8.3,2.0,0.4,7.7,17.2,,1.3,1.4,2.6,.097,,-0.3,0.3,0.0,0.7
481,Henry Ellenson\ellenhe01,PF,22,TOT,19,259,13.1,.538,.400,.263,2.0,25.5,13.4,9.6,1.3,0.7,7.8,19.0,,0.2,0.2,0.4,.077,,-1.0,-0.5,-1.5,0.0
482,Tyler Dorsey\dorsety01,SG,22,TOT,48,698,11.2,.509,.500,.231,4.2,13.7,8.9,12.4,1.0,0.3,8.5,19.7,,0.2,0.4,0.6,.043,,-1.4,-2.1,-3.5,-0.3
483,Matthew Dellavedova\dellama01,PG,28,TOT,48,812,11.1,.532,.537,.215,0.8,9.9,5.2,31.9,0.8,0.2,20.4,17.9,,0.5,0.0,0.5,.028,,-1.7,-2.8,-4.4,-0.5
484,Sam Dekker\dekkesa01,PF,24,TOT,47,788,13.3,.519,.242,.180,7.2,13.5,10.2,8.3,2.3,0.7,8.0,16.2,,0.6,0.5,1.0,.064,,-1.0,-0.7,-1.8,0.1
485,Mitch Creek\creekmi01,SF,26,TOT,5,48,20.2,.550,.125,.438,13.2,13.1,13.2,18.6,2.0,0.0,5.0,17.6,,0.1,0.0,0.2,.196,,2.4,1.1,3.5,0.1
486,Robert Covington\covinro01,SF,28,TOT,35,1203,13.3,.580,.622,.246,2.5,14.6,8.5,5.2,2.9,3.2,10.5,15.6,,0.9,1.6,2.5,.100,,-0.5,2.1,1.6,1.1
487,Marquese Chriss\chrisma01,PF,21,TOT,43,499,9.2,.455,.400,.250,8.6,23.6,15.8,6.5,1.7,1.9,15.3,20.6,,-0.6,0.4,-0.2,-0.023,,-5.7,-1.9,-7.5,-0.7
